dwNestID;dwHiveID;dwTacticsID;nRegionDBID;fLocalPosX;fLocalPosY;fLocalPosZ;wInitialDir;nRadius;nGenerateRadius;nChampionGenPercentage;dwDelayTimeMin;dwDelayTimeMax;dwMaxTotalCount;btFlag;btRespawn;btType
34577;1475;45020;23243;818,96;1,5;806,84;0;280;230;10;8;12;5;0;1;0
34578;1475;45020;23243;1149,97;0,16;1149,41;0;350;300;10;8;12;5;0;1;0
34579;1475;45020;23243;1544,94;0,08;1399,17;0;350;300;10;8;12;5;0;1;0
34580;1454;45030;23244;48,96;0;1532,76;0;350;300;10;8;12;4;0;1;0
34581;1475;45020;23243;6,31;6,46;801,43;0;350;300;10;8;12;5;0;1;0
34582;1475;45020;23243;249,86;3,42;1236,58;0;350;300;10;8;12;5;0;1;0
34583;1475;45020;23242;1646,92;0;1288,81;0;350;300;10;8;12;5;0;1;0
34584;1475;45020;23243;11,53;0;1672,16;0;350;300;10;8;12;5;0;1;0
34585;1475;45020;23498;1658,54;0;42,58;0;350;300;10;8;12;5;0;1;0
34586;1475;45020;23242;1310,21;0,96;1701,15;0;350;300;10;8;12;5;0;1;0
34594;1475;45020;23499;348,42;0;606;0;350;300;10;8;12;6;0;1;0
34595;1475;45020;23499;638,84;0;205,22;0;350;300;10;8;12;5;0;1;0
34596;1475;45020;23243;737,58;0;1805,76;0;300;250;10;8;12;5;0;1;0
34597;1475;45020;23499;1149,98;0;48,39;0;250;200;10;8;12;5;0;1;0
34598;1475;45020;23499;1503,9;0;255,3;0;350;240;10;8;12;5;0;1;0
34599;1475;45020;23499;1045,43;0;542,1;0;350;300;10;8;12;5;0;1;0
34600;1475;45020;23499;743,39;0;803,48;0;350;300;10;8;12;5;0;1;0
34601;1475;45020;23499;1062,85;0;995,16;0;300;250;10;8;12;5;0;1;0
34604;1475;45020;23754;1465,55;-194,84;148,31;0;300;250;10;8;12;5;0;1;0
34606;1475;45020;23499;241,19;-55,41;1417,23;0;350;300;10;8;12;5;0;1;0
34607;1475;45020;23499;710,81;-81,17;1661,96;0;350;300;10;8;12;5;0;1;0
34608;1475;45020;23498;1900,68;-155,19;1827,43;0;350;300;10;8;12;5;0;1;0
34609;1475;45020;23755;99,93;-202,93;393,16;0;350;300;10;8;12;4;0;1;0
34610;1475;45020;23755;494,1;-184,66;194,49;0;350;300;10;8;12;5;0;1;0
34611;1475;45020;23755;1038,67;-98,67;254,08;0;350;300;10;8;12;4;0;1;0
34612;1475;45020;23755;646,47;-201,82;749,4;0;350;300;10;8;12;4;0;1;0
34613;1475;45020;23755;1190,01;-152,76;715,94;0;350;300;10;8;12;4;0;1;0
34614;1475;45020;23755;1314,96;-148,26;1167,23;0;300;250;10;8;12;4;0;1;0
34615;1475;45020;23755;1819,42;-27,49;1000,52;0;350;280;10;8;12;4;0;1;0
34616;1475;45020;23755;1896,14;-183,38;1499,73;0;300;250;10;8;12;5;0;1;0
34617;1475;45020;23756;437,09;-90,26;1130,38;0;350;300;10;8;12;5;0;1;0
34618;1452;45050;23245;962,4;0;1432,52;0;250;200;10;8;12;3;0;1;0
34619;1452;45050;23245;1736,73;1,74;1650,19;0;200;150;10;8;12;3;0;1;0
34620;1454;45030;23755;1756,26;-0,67;177,92;0;300;100;10;8;12;3;0;1;0
34621;1454;45030;23756;352,09;-10,76;412,15;0;300;200;10;8;12;4;0;1;0
34622;1454;45030;23499;1796,25;-9,75;1481,16;0;350;150;10;8;12;4;0;1;0
34623;1454;45030;23500;167,71;-8,47;696,56;0;350;100;10;8;12;4;0;1;0
34624;1454;45030;23500;929,99;1,26;489,07;0;300;180;10;8;12;4;0;1;0
34625;1454;45030;23500;827,28;-5,64;1092,18;0;350;100;10;8;12;5;0;1;0
34626;1454;45030;23500;693,58;0;1641,93;0;350;100;10;8;12;4;0;1;0
34628;1454;45030;23500;1613,34;2,36;1466,42;0;350;120;10;8;12;3;0;1;0
34629;1454;45030;23501;223,78;15,76;849,71;0;400;300;10;8;12;8;0;1;0
34630;1454;45030;23501;946,43;7,93;180,9;0;350;100;10;8;12;4;0;1;0
34631;1454;45030;23501;1798,66;5,24;500,2;0;350;180;10;8;12;5;0;1;0
34632;1454;45030;23501;1502,94;-3,66;1155,77;0;350;250;10;8;12;5;0;1;0
34633;1454;45030;23757;1505,13;0;202,4;0;300;180;10;8;12;4;0;1;0
34634;1451;45040;23500;319,18;-0,09;1336,67;0;350;250;10;8;12;5;0;1;0
34635;1451;45040;23500;1344,65;6,45;1030,26;0;350;120;10;8;12;5;0;1;0
34636;1451;45040;23757;141,12;-2,37;117,67;0;350;170;10;8;12;4;0;1;0
34637;1451;45040;23501;831,9;3,83;954,3;0;350;200;10;8;12;3;0;1;0
34638;1451;45040;23500;1870,38;16,59;323,78;0;350;250;10;8;12;5;0;1;0
34639;1451;45040;23502;210,51;1,36;1173,45;0;300;140;10;8;12;3;0;1;0
34640;1451;45040;23501;915,1;4,41;1459,4;0;350;250;10;8;12;3;0;1;0
34642;1454;45030;23757;799,92;0;217,92;0;350;180;10;8;12;4;0;1;0
34643;1457;45080;23502;1000,92;0;1658,18;0;350;250;10;8;12;4;0;1;0
34644;1457;45080;23758;1353,06;0;304,68;0;350;250;10;8;12;4;0;1;0
34645;1457;45080;23758;1368,17;-15,27;911,78;0;350;250;10;8;12;4;0;1;0
34646;1457;45080;23758;735,53;0;432,26;0;350;250;10;8;12;5;0;1;0
34647;1457;45080;23758;182,37;-10,59;855,51;0;350;250;10;8;12;5;0;1;0
34648;1456;45070;23758;791,51;-2,03;1090,64;0;350;250;10;8;12;5;0;1;0
34649;1456;45070;23758;1038,93;-76,54;1541,28;0;350;250;10;8;12;5;0;1;0
34650;1456;45070;23758;254,78;-114,88;1484,16;0;350;250;10;8;12;5;0;1;0
34651;1456;45070;24014;680,16;-179,38;109,11;0;350;250;10;8;12;5;0;1;0
34652;1457;45080;24014;737,65;-208,54;570,95;0;300;200;10;8;12;5;0;1;0
34653;1457;45080;24014;140,97;-198,6;374,22;0;350;250;10;8;12;5;0;1;0
34654;1457;45080;24013;1534,62;-175,33;226,43;0;350;250;10;8;12;5;0;1;0
34655;1457;45080;23757;1582,85;-113,1;1575,69;0;350;250;10;8;12;5;0;1;0
34656;1456;45070;23757;1044,68;-151,33;1893,64;0;350;250;10;8;12;5;0;1;0
34657;1456;45070;23757;1499,9;-52,95;1159,41;0;350;250;10;8;12;5;0;1;0
34658;1456;45070;23757;995,67;-48,64;1350,07;0;350;250;10;8;12;5;0;1;0
34659;1457;45080;23757;619,03;-3,69;1126,18;0;350;250;10;8;12;5;0;1;0
34660;1457;45080;23757;567,23;-98,01;1677,34;0;350;250;10;8;12;5;0;1;0
34661;1456;45070;24013;548,61;-145,22;293,55;0;350;250;10;8;12;5;0;1;0
34662;1457;45080;24013;995,35;-155,98;524,31;0;350;250;10;8;12;5;0;1;0
34663;1454;45030;23502;15,94;0;1709,22;0;120;80;10;8;12;2;0;1;0
34664;1455;45000;23756;679,09;-180,11;1769,32;0;350;300;10;8;12;5;0;1;0
34665;1455;45000;24012;1168,2;-146,15;90,19;0;250;200;10;8;12;5;0;1;0
34666;1455;45000;24012;1529,37;-144,3;315;0;250;200;10;8;12;3;0;1;0
34667;1455;45000;23756;1555,4;-128,59;1695,11;0;350;300;10;8;12;5;0;1;0
34668;1455;45000;23756;1077,22;-101,99;1433,84;0;350;300;10;8;12;5;0;1;0
34669;1455;45000;23756;1157,49;-63,06;1123,74;0;350;300;10;8;12;5;0;1;0
34670;1455;45000;23756;1606,39;-61,81;1108,32;0;350;300;10;8;12;5;0;1;0
34671;1455;45000;23502;822,29;0;275,13;0;350;300;10;8;12;3;0;1;0
34672;1455;45000;23502;827,4;0;754,86;0;350;250;10;8;12;3;0;1;0
34673;1455;45000;23502;1347,96;0;795,69;0;350;300;10;8;12;3;0;1;0
34674;1455;45000;23502;1460,23;0;351,68;0;350;300;10;8;12;5;0;1;0
34675;1455;45000;23246;1695;0;1883,81;0;350;300;10;8;12;5;0;1;0
34676;1455;45000;23503;219;0;714,03;0;350;300;10;8;12;3;0;1;0
34677;1455;45000;23503;617,08;0;351,68;0;350;180;10;7;12;3;0;1;0
34678;1455;45000;23503;897,77;0;663;0;350;300;10;8;12;3;0;1;0
34679;1459;45090;23503;1387,71;0;826,31;0;350;300;10;8;12;3;0;1;0
34680;1458;45060;23503;1872,55;0;1055,97;0;350;300;10;8;12;3;0;1;0
34683;1459;45090;23504;156,69;0;586,44;0;350;300;10;8;12;3;0;1;0
34685;1455;45000;23504;69,93;0;65,88;0;350;300;10;8;12;3;0;1;0
34686;1455;45000;23503;1658,2;0;397,61;0;350;300;10;8;12;3;0;1;0
34687;1458;45060;23503;1198,88;0;254,72;0;350;300;10;8;12;3;0;1;0
34688;1459;45090;23247;1357,09;0;1817,47;0;350;300;10;8;12;3;0;1;0
34689;1455;45000;23247;989,64;0;1577,6;0;280;120;10;8;12;3;0;1;0
34690;1455;45000;23247;484,39;0;1368,36;0;250;200;10;8;12;2;0;1;0
34691;1455;45000;23247;101,62;0;1388,77;0;300;250;10;8;12;5;0;1;0
34692;1455;45000;23247;528,44;-10,24;724,77;0;300;250;10;8;12;4;0;1;0
34693;1455;45000;23247;998,58;-12,46;801,37;0;300;250;10;8;12;4;0;1;0
34694;1455;45000;23247;1438,59;-6,31;1067,29;0;250;200;10;8;12;2;0;1;0
34695;1459;45090;23247;1908,31;-0,6;1184,65;0;300;250;10;8;12;3;0;1;0
34697;1458;45060;23248;452,69;0;715,11;0;350;300;10;8;12;3;0;1;0
34698;1459;45090;23247;1882,44;-12,42;647,9;0;350;300;10;8;12;4;0;1;0
34699;1459;45090;23247;1424,03;-92,47;450,48;0;350;300;10;8;12;4;0;1;0
34700;1455;45000;23247;991,07;-77,38;250,28;0;350;300;10;8;12;4;0;1;0
34701;1455;45000;23247;512,66;-69,32;188,02;0;350;300;10;8;12;4;0;1;0
34702;1455;45000;22991;366,97;-0,15;1634,79;0;350;300;10;8;12;4;0;1;0
34703;1455;45000;22991;923,29;0;1604,19;0;350;300;10;8;12;4;0;1;0
34704;1455;45000;22991;1392,3;-29,94;1789,88;0;350;300;10;8;12;4;0;1;0
34705;1455;45000;23247;1894,24;-18,15;34,95;0;350;300;10;8;12;4;0;1;0
34706;1459;45090;23248;463,92;-8,95;142,82;0;350;300;10;8;12;3;0;1;0
34707;1456;45070;22477;624,98;166,72;674,23;0;350;220;10;8;12;4;0;1;0
34708;1456;45070;22477;1463,62;27,19;794,35;0;350;250;10;8;12;4;0;1;0
34709;1456;45070;22477;1383,55;38,66;328,76;0;350;250;10;8;12;4;0;1;0
34710;1456;45070;22221;875,41;60,77;1891,62;0;350;100;10;8;12;4;0;1;0
34712;1456;45070;22221;1842,06;0;1752,93;0;350;250;10;8;12;4;0;1;0
34713;1456;45070;22478;101,6;0;317,15;0;350;250;10;8;12;4;0;1;0
34714;1456;45070;22222;558,61;-0,07;1774,69;0;350;250;10;8;12;4;0;1;0
34715;1456;45070;22222;1037,95;-38,58;1531,88;0;350;250;10;8;12;4;0;1;0
34716;1456;45070;22222;1366,7;-123,42;1119,1;0;350;250;10;8;12;4;0;1;0
34717;1456;45070;22478;1026,28;-15,78;159,08;0;350;250;10;8;12;4;0;1;0
34718;1456;45070;22478;1245,3;-56,1;575,63;0;350;250;10;8;12;4;0;1;0
34719;1456;45070;22478;150,57;0;1203,99;0;350;250;10;8;12;4;0;1;0
34720;1456;45070;22478;482,45;0;736,09;0;350;250;10;8;12;4;0;1;0
34721;1456;45070;22478;1059,04;-34,2;1035,63;0;350;250;10;8;12;4;0;1;0
34722;1456;45070;22478;1371,42;-57,47;1527,82;0;350;250;10;8;12;4;0;1;0
34723;1457;45080;22734;1643,93;-42,56;206,74;0;350;250;10;8;12;4;0;1;0
34724;1456;45070;22222;225,04;-135,02;1064,03;0;350;250;10;8;12;4;0;1;0
34726;1456;45070;22221;1421,86;-223,57;566,89;0;350;250;10;8;12;4;0;1;0
34727;1456;45070;22222;1390,5;-202,23;112,21;0;350;250;10;8;12;4;0;1;0
34728;1456;45070;22223;134,19;-196,79;473,66;0;350;250;10;8;12;4;0;1;0
34730;1456;45070;22479;251,37;-247,01;0,26;0;350;250;10;8;12;4;0;1;0
34731;1456;45070;22479;313,46;-242,32;786,74;0;350;250;10;8;12;4;0;1;0
34732;1456;45070;22479;1638,87;-246,83;893,65;0;350;250;10;8;12;4;0;1;0
34733;1456;45070;22735;499,99;-66,21;289,11;0;350;250;10;8;12;4;0;1;0
34734;1456;45070;22480;1777,89;-156,77;1152,65;0;350;250;10;8;12;4;0;1;0
34736;1456;45070;22481;1375,42;-196,63;1793,27;0;350;250;10;8;12;4;0;1;0
34737;1456;45070;22482;125,66;-194,59;1859,23;0;350;250;10;8;12;4;0;1;0
34738;1457;45080;24014;1807,9;-178,37;364,69;0;350;250;10;8;12;4;0;1;0
34739;1456;45070;24015;541,11;-145,57;123,01;0;350;250;10;8;12;4;0;1;0
34740;1456;45070;24015;1714,26;-138,4;57,14;0;350;250;10;8;12;4;0;1;0
34741;1456;45070;23759;1196,46;-100,64;1347,23;0;350;250;10;8;12;4;0;1;0
34742;1456;45070;23759;210,42;-147,29;1330,56;0;350;250;10;8;12;4;0;1;0
34743;1456;45070;23759;285,56;-12,8;345,1;0;350;250;10;8;12;4;0;1;0
34744;1456;45070;24015;1154,81;-138,02;96,36;0;350;250;10;8;12;4;0;1;0
34745;1456;45060;23760;75,33;-51,81;846,46;0;350;250;10;8;12;4;0;1;0
34746;1456;45060;23759;1636,79;-8,29;52,09;0;350;250;10;8;12;4;0;1;0
34747;1456;45070;23760;889,94;-110,55;1807,68;0;350;250;10;8;12;4;0;1;0
34748;1456;45070;23761;99,58;-110,77;1583,62;0;350;250;10;8;12;4;0;1;0
34749;1456;45060;23760;1513,52;-51,4;1053,22;0;350;250;10;8;12;4;0;1;0
34750;1456;45070;23760;1560,09;-119,27;1794,96;0;350;250;10;8;12;4;0;1;0
34751;1457;45080;23758;1819,29;-173,47;1803,58;0;350;300;10;8;12;4;0;1;0
34752;1457;45080;23759;776,17;-68,76;900,09;0;350;300;10;8;12;4;0;1;0
34753;1457;45080;23503;221,86;-0,1;1657,81;0;350;300;10;8;12;4;0;1;0
34754;1457;45080;23503;869,3;0;1679,58;0;350;300;10;8;12;4;0;1;0
34755;1457;45080;23759;1000,11;-5,15;374,4;0;350;300;10;8;12;4;0;1;0
34756;1458;45060;23760;401,96;-0,02;189,39;0;350;300;10;8;12;4;0;1;0
34757;1457;45080;23760;891,5;-53,92;1191,28;0;350;300;10;8;12;4;0;1;0
34758;1458;45060;23760;1446,57;0;281,88;0;350;300;10;8;12;4;0;1;0
34759;1457;45080;23761;213,55;-31,19;769,8;0;350;300;10;8;12;4;0;1;0
34760;1457;45080;23504;1533,63;0;1619,73;0;350;300;10;8;12;4;0;1;0
34764;1457;45080;23759;1407,52;-44,82;708,31;0;350;300;10;8;12;4;0;1;0
34765;1457;45080;22478;700,07;0;1563,07;0;350;300;10;8;12;4;0;1;0
34766;1457;45080;22734;966,67;0;159,94;0;350;300;10;8;12;4;0;1;0
34767;1457;45080;22734;1374,69;-0,31;502,74;0;350;300;10;8;12;4;0;1;0
34768;1456;45070;22734;1788,16;-0,99;660,56;0;350;300;10;8;12;4;0;1;0
34769;1456;45070;22735;760,29;-1,47;823,84;0;350;300;10;8;12;4;0;1;0
34770;1456;45070;22735;1185,53;-175,21;78,43;0;350;300;10;8;12;4;0;1;0
34771;1456;45070;22735;1294,68;-107,59;540,07;0;350;300;10;8;12;4;0;1;0
34772;1456;45070;22735;1526,23;-11,91;1003,52;0;350;300;10;8;12;4;0;1;0
34773;1457;45080;22735;1919,51;3,01;1258,76;0;350;300;10;8;12;4;0;1;0
34774;1457;45080;22479;1695,42;-161,11;1797,55;0;350;300;10;8;12;4;0;1;0
34789;1457;45080;22735;1765,78;-50,9;410,99;0;350;300;10;8;12;4;0;1;0
34790;1457;45080;22736;244,22;-0,9;709,41;0;350;300;10;8;12;4;0;1;0
34791;1457;45080;22736;452,07;-15,14;207;0;350;300;10;8;12;4;0;1;0
34792;1457;45080;22480;480,18;-125,88;1630,21;0;350;300;10;8;12;4;0;1;0
34793;1457;45080;22736;1074,69;-50,39;0,89;0;350;300;10;8;12;4;0;1;0
34794;1457;45080;22736;929,71;0;551,67;0;350;300;10;8;12;4;0;1;0
34795;1457;45080;22736;1561,64;-5,42;339,64;0;350;300;10;8;12;4;0;1;0
34796;1457;45080;22736;1141,89;0;910,75;0;350;300;10;8;12;4;0;1;0
34797;1457;45080;22736;695,76;0;1166,46;0;350;300;10;8;12;4;0;1;0
34798;1457;45080;22736;782,81;0;1656,13;0;350;300;10;8;12;4;0;1;0
34799;1457;45080;22737;331,47;-1,87;633,4;0;350;300;10;8;12;4;0;1;0
34800;1457;45080;22737;892,01;-2,12;829,34;0;350;300;10;8;12;4;0;1;0
34801;1457;45080;22737;1577,02;21,51;810,81;0;350;300;10;8;12;4;0;1;0
34802;1457;45080;22737;1660,91;-23,88;1461,76;0;350;300;10;8;12;4;0;1;0
34804;1457;45080;22737;875,86;0;1324,24;0;350;300;10;8;12;4;0;1;0
34805;1457;45080;22737;1323,3;-25,43;1814,57;0;350;300;10;8;12;4;0;1;0
34806;1457;45080;22223;252,98;-235,54;1225,72;0;350;200;10;8;12;4;0;1;0
34807;1457;45080;22222;748,66;-216,52;540,44;0;350;300;10;8;12;4;0;1;0
34808;1457;45080;22481;622,71;-155,03;1607,97;0;350;300;10;8;12;4;0;1;0
34809;1458;45060;22734;243,06;0;823,7;0;350;250;10;8;12;4;0;1;0
34810;1458;45060;22734;564,06;0;1188,23;0;350;250;10;8;12;4;0;1;0
34811;1458;45060;22734;640,23;0;1737,74;0;350;250;10;8;12;4;0;1;0
34812;1458;45060;22734;1195,18;0;1275,28;0;350;250;10;8;12;4;0;1;0
34813;1458;45060;22990;1004,75;0;274,75;0;350;250;10;8;12;4;0;1;0
34814;1456;45070;22734;1750,13;0;1476,58;0;350;250;10;8;12;4;0;1;0
34815;1456;45070;22734;1309,48;-1,33;1857,5;0;350;250;10;8;12;4;0;1;0
34816;1458;45060;22990;1575,75;-4,79;481,86;0;350;250;10;8;12;4;0;1;0
34817;1456;45070;22990;1913,32;-35,01;90,15;0;350;250;10;8;12;4;0;1;0
34818;1456;45070;22735;373,72;0;1516,19;0;350;180;10;8;12;4;0;1;0
34819;1458;45060;22991;243,62;0;775,3;0;350;250;10;8;12;4;0;1;0
34820;1458;45060;22991;570,06;0;370,48;0;350;200;10;8;12;4;0;1;0
34821;1458;45060;22991;1016,2;0;693,69;0;350;250;10;8;12;4;0;1;0
34822;1456;45070;22991;1190,3;0;57,13;0;350;250;10;8;12;4;0;1;0
34823;1458;45060;22991;1565,71;0;922,19;0;350;250;10;8;12;4;0;1;0
34824;1458;45060;22991;1788,77;0;340,04;0;350;250;10;8;12;4;0;1;0
34825;1458;45060;22992;140,81;0;1221,43;0;350;250;10;8;12;4;0;1;0
34826;1458;45060;22992;336,67;0;601,19;0;350;250;10;8;12;4;0;1;0
34827;1458;45060;22992;619,59;0;1134,38;0;350;250;10;8;12;4;0;1;0
34830;1458;45060;23248;1522,74;0;1374,34;0;350;250;10;8;12;4;0;1;0
34831;1458;45060;23248;1257,08;6,43;439,08;0;350;250;10;8;12;4;0;1;0
34832;1458;45060;23248;1762,13;0;890,11;0;350;250;10;8;12;4;0;1;0
34833;1458;45060;23249;255,63;0;1194,79;0;350;250;10;8;12;4;0;1;0
34834;1458;45060;23249;712,32;3,94;1287,07;0;350;250;10;8;12;4;0;1;0
34835;1458;45060;23249;261,07;0;694,25;0;450;350;10;8;12;4;0;1;0
34836;1458;45060;22992;1424,78;-0,18;1770,94;0;350;250;10;8;12;4;0;1;0
34837;1458;45060;22992;1647,88;0;1275,84;0;350;250;10;8;12;4;0;1;0
34838;1458;45060;22992;1778,46;0;807,94;0;350;250;10;8;12;4;0;1;0
34839;1458;45060;22993;114,13;-0,53;1721,96;0;350;250;10;8;12;4;0;1;0
34840;1458;45060;22993;348,11;-0,32;1199,63;0;350;250;10;8;12;4;0;1;0
34841;1458;45060;22993;739,85;-0,08;1014,68;0;350;250;10;8;12;4;0;1;0
34842;1458;45060;22993;653,34;-37,37;1633,99;0;350;250;10;8;12;4;0;1;0
34844;1458;45060;23249;663,68;0;884,67;0;350;250;10;8;12;4;0;1;0
34845;1459;45090;23249;1164,4;1,74;356,76;0;350;250;10;8;12;4;0;1;0
34846;1459;45090;22993;1258,12;-111,19;1639,67;0;350;250;10;8;12;4;0;1;0
34847;1459;45090;22993;1404,37;-75,68;1144,12;0;350;250;10;8;12;4;0;1;0
34848;1459;45090;22993;1901,03;-123,22;1312,08;0;350;250;10;8;12;4;0;1;0
34849;1459;45090;22993;1900,73;-107,4;1850,1;0;350;250;10;8;12;4;0;1;0
34850;1459;45090;23250;30,05;-88,21;282,83;0;350;250;10;8;12;4;0;1;0
34851;1459;45090;23249;1817,08;5,85;770,69;0;350;250;10;8;12;4;0;1;0
34852;1459;45090;23249;1632,12;0;1374,34;0;350;250;10;8;12;4;0;1;0
34853;1459;45090;23249;1474,32;-0,93;1902,15;0;350;250;10;8;12;4;0;1;0
34854;1459;45090;23249;282,75;-0,63;1831,35;0;350;250;10;8;12;4;0;1;0
34855;1458;45060;23505;261;-43,53;228,83;0;350;250;10;8;12;4;0;1;0
34856;1458;45060;23505;935,55;-9,65;14,81;0;350;250;10;8;12;4;0;1;0
34857;1458;45060;23505;1769,47;-66,86;373,93;0;350;250;10;8;12;4;0;1;0
34858;1459;45090;23505;1246,37;-33,43;461,4;0;350;250;10;8;12;4;0;1;0
34859;1459;45090;23505;1274,28;-60,57;989,36;0;350;250;10;8;12;4;0;1;0
34860;1458;45060;23505;799,67;-0,45;917,92;0;350;250;10;8;12;4;0;1;0
34861;1459;45090;23505;315,47;0;1004,93;0;350;250;10;8;12;4;0;1;0
34862;1458;45060;23504;1816,54;0;972,29;0;350;250;10;8;12;4;0;1;0
34863;1458;45060;23505;222,85;-1,57;1505,64;0;350;250;10;8;12;4;0;1;0
34864;1459;45090;23761;335,44;-17;60,17;0;350;250;10;8;12;4;0;1;0
34865;1459;45090;23761;764,13;-57,07;983,97;0;350;250;10;8;12;4;0;1;0
34866;1459;45090;23761;763,84;-62,75;434,84;0;350;250;10;8;12;4;0;1;0
34867;1459;45090;23505;671,86;-40,59;1565,92;0;350;250;10;8;12;4;0;1;0
34868;1459;45090;23761;1016,57;-75,75;49,37;0;350;250;10;8;12;4;0;1;0
34869;1459;45090;23505;1204,52;-107,35;1552,43;0;350;250;10;8;12;4;0;1;0
34870;1459;45090;23761;1446,47;-172,58;447,12;0;350;250;10;8;12;4;0;1;0
34871;1459;45090;23761;1826,8;-171,26;139,42;0;350;250;10;8;12;4;0;1;0
34872;1459;45090;23505;1841,39;-153,44;1574,78;0;350;250;10;8;12;4;0;1;0
34873;1459;45090;23505;1919,27;-105,87;1068,86;0;350;250;10;8;12;4;0;1;0
34874;1459;45090;23759;1845,36;-101,01;1382,81;0;350;250;10;8;12;4;0;1;0
34875;1458;45060;23504;657,77;1,19;1168,09;0;350;250;10;8;12;4;0;1;0
34876;1458;45060;23504;646,79;0;123,54;0;350;250;10;8;12;4;0;1;0
34877;1459;45090;23504;717,52;0;602,32;0;350;250;10;8;12;4;0;1;0
34878;1458;45060;23504;1364,29;17,4;76,79;0;300;200;10;8;12;4;0;1;0
34879;1459;45090;23504;1272,46;0,36;586,02;0;200;150;10;8;12;4;0;1;0
34880;1458;45060;23248;772,19;3,46;1287,6;0;350;250;10;8;12;4;0;1;0
34881;1459;45090;22993;1256,51;-36,29;516,4;0;350;250;10;8;12;4;0;1;0
34882;1459;45090;22993;1759,58;-64,29;281,58;0;350;250;10;8;12;4;0;1;0
34883;1460;45130;24268;1303,41;-138,42;185,48;0;350;250;10;8;12;7;0;1;0
34884;1468;45150;24268;887,73;-105;730,51;0;350;250;10;8;12;7;0;1;0
34885;1460;45130;24268;556,62;-23,79;1100,42;0;350;250;10;8;12;7;0;1;0
34886;1460;45130;24268;265,78;1;1454,46;0;350;250;10;8;12;7;0;1;0
34887;1460;45130;24267;1707,02;0;1085,82;0;350;250;10;8;12;7;0;1;0
34888;1468;45150;24268;180,99;-13,92;807,93;0;350;250;10;8;12;7;0;1;0
34889;1460;45130;24268;504,91;-106,24;494,74;0;350;250;10;8;12;7;0;1;0
34890;1460;45130;24012;755,4;-138,43;1820,62;0;350;250;10;8;12;7;0;1;0
34891;1460;45130;24012;270,82;-154,69;1438,18;0;350;250;10;8;12;7;0;1;0
34892;1460;45130;24011;1722,91;-137,5;1822,94;0;350;250;10;8;12;7;0;1;0
34893;1460;45130;24011;1760,13;-154,21;1142,08;0;350;250;10;8;12;7;0;1;0
34894;1460;45130;24011;1224,88;-154,58;1023,1;0;350;250;10;8;12;7;0;1;0
34895;1460;45130;24011;1337,56;-150,74;1604,69;0;350;250;10;8;12;7;0;1;0
34896;1460;45130;24267;1200,75;-15,06;154,85;0;350;250;10;8;12;7;0;1;0
34897;1460;45130;24267;1351,21;0;988,78;0;300;250;10;8;12;7;0;1;0
34898;1460;45130;24267;1681,14;-0,11;594,15;0;350;250;10;8;12;7;0;1;0
34899;1468;45150;24524;362,78;0;336,75;0;300;250;10;8;12;7;0;1;0
34900;1460;45130;24523;1746,13;6,57;187,66;0;350;250;10;8;12;7;0;1;0
34901;1460;45130;24267;1419,28;37,32;1797,34;0;350;250;10;8;12;7;0;1;0
34902;1460;45130;24267;896,09;30,97;1642,73;0;350;250;10;8;12;7;0;1;0
34907;1460;45130;24523;760,66;102,92;267,25;0;350;250;10;8;12;7;0;1;0
34908;1461;45140;24523;1300,7;64,03;578,12;0;350;250;10;8;12;7;0;1;0
34909;1468;45150;24523;1878,56;49,21;931,83;0;350;250;10;8;12;7;0;1;0
34910;1468;45150;24524;490,11;-44,37;1089,37;0;350;250;10;8;12;7;0;1;0
34911;1461;45140;24523;1498,03;-75,8;1391,63;0;350;250;10;8;12;7;0;1;0
34912;1461;45140;24523;720,06;-27,26;1010,6;0;350;250;10;8;12;7;0;1;0
34913;1461;45140;24523;7,68;-54,01;603,06;0;350;250;10;8;12;7;0;1;0
34914;1461;45140;24523;231,71;-6,33;1184,86;0;350;250;10;8;12;7;0;1;0
34915;1461;45140;24523;161,4;8,65;33,21;0;350;250;10;8;12;7;0;1;0
34923;1461;45140;24522;1518,46;3,2;110,29;0;300;250;10;8;12;7;0;1;0
34924;1461;45140;24267;685,25;4,21;943,73;0;300;250;10;8;12;7;0;1;0
34925;1461;45140;24267;78,29;13,24;1112,13;0;350;250;10;8;12;7;0;1;0
34926;1461;45140;24266;1537,46;0,02;1402,82;0;300;250;10;8;12;7;0;1;0
34927;1461;45140;24267;549,03;-1,65;503,39;0;350;250;10;8;12;7;0;1;0
34928;1461;45140;24266;1731,56;0,23;749,44;0;350;250;10;8;12;7;0;1;0
34929;1462;45160;24266;1486,43;8,97;108,66;0;350;250;10;8;12;6;0;1;0
34930;1462;45160;24267;96,14;-5,53;5,58;0;350;250;10;8;12;6;0;1;0
34931;1462;45160;24011;581,14;-105,36;1520,69;0;350;250;10;8;12;6;0;1;0
34932;1462;45160;24011;617,68;-163,88;797,48;0;350;250;10;8;12;6;0;1;0
34933;1462;45160;24010;1692,41;-5,9;1459,42;0;350;250;10;8;12;6;0;1;0
34934;1462;45160;24011;115,2;-86,43;991,07;0;350;250;10;8;12;6;0;1;0
34935;1462;45160;24010;1476,21;-117,72;764,16;0;350;250;10;8;12;6;0;1;0
34936;1462;45160;24010;1208,69;-204,27;289,23;0;350;250;10;8;12;6;0;1;0
