Service;RefItemID;Prob_Relative;Prob_Absolute;AssignedGroup;DropCount
1;14329;50;100;-1;1
0;14330;50;100;-1;1
0;14331;50;100;-1;1
1;14332;50;100;-1;1
1;14333;50;100;-1;1
1;14334;50;100;-1;1
1;14335;50;100;-1;1
1;13920;10;100;-1;1
1;13921;10;100;-1;1
1;13922;10;100;-1;1
1;13923;10;100;-1;1
1;13924;10;100;-1;1
1;13925;10;100;-1;1
1;13926;10;100;-1;1
1;13927;10;100;-1;1
1;13928;10;100;-1;1
1;13929;10;100;-1;1
1;13930;10;100;-1;1
1;13931;10;100;-1;1
1;13932;10;100;-1;1
1;13933;10;100;-1;1
0;13934;10;100;-1;1
0;13935;10;100;-1;1
1;13936;10;100;-1;1
1;13937;10;100;-1;1
1;13938;10;100;-1;1
1;13939;50;100;-1;1
1;13940;50;100;-1;1
1;13941;50;100;-1;1
1;13942;50;100;-1;1
1;13943;50;100;-1;1
1;13944;50;100;-1;1
1;13945;50;100;-1;1
1;13946;50;100;-1;1
1;13947;50;100;-1;1
1;13948;50;100;-1;1
1;13949;50;100;-1;1
1;13950;50;100;-1;1
1;13951;50;100;-1;1
1;13952;50;100;-1;1
1;13953;50;100;-1;1
1;13954;50;100;-1;1
1;13955;50;100;-1;1
1;13956;50;100;-1;1
1;13957;50;100;-1;1
1;13958;50;100;-1;1
1;13959;50;100;-1;1
1;13960;50;100;-1;1
1;13961;50;100;-1;1
1;13962;50;100;-1;1
1;13963;50;100;-1;1
1;13964;50;100;-1;1
1;13965;50;100;-1;1
1;13966;50;100;-1;1
1;13967;50;100;-1;1
1;13968;50;100;-1;1
0;13969;50;100;-1;1
0;13970;50;100;-1;1
0;13971;50;100;-1;1
1;13972;50;100;-1;1
1;13973;50;100;-1;1
1;13974;50;100;-1;1
1;13975;50;100;-1;1
1;13976;50;100;-1;1
1;13977;50;100;-1;1
1;13978;50;100;-1;1
1;13979;50;100;-1;1
1;13980;50;100;-1;1
1;13981;50;100;-1;1
1;13982;50;100;-1;1
1;13983;50;100;-1;1
1;13984;50;100;-1;1
1;13985;50;100;-1;1
1;13986;50;100;-1;1
1;13987;50;100;-1;1
1;13988;50;100;-1;1
1;13989;50;100;-1;1
1;13990;50;100;-1;1
1;13991;50;100;-1;1
1;13992;50;100;-1;1
1;13993;50;100;-1;1
1;13994;50;100;-1;1
1;13995;50;100;-1;1
1;13996;50;100;-1;1
1;13997;50;100;-1;1
1;13998;50;100;-1;1
1;13999;50;100;-1;1
1;14000;50;100;-1;1
1;14001;50;100;-1;1
1;14002;50;100;-1;1
1;14003;50;100;-1;1
1;14004;50;100;-1;1
1;14005;50;100;-1;1
0;14006;50;100;-1;1
0;14007;50;100;-1;1
1;14008;50;100;-1;1
1;14009;50;100;-1;1
1;14010;50;100;-1;1
1;14011;50;100;-1;1
1;14012;50;100;-1;1
1;14013;50;100;-1;1
1;14014;50;100;-1;1
1;14015;50;100;-1;1
1;14016;50;100;-1;1
1;14017;50;100;-1;1
1;14018;50;100;-1;1
1;14019;50;100;-1;1
1;12845;50;100;-1;1
1;12846;50;100;-1;1
1;12847;50;100;-1;1
1;12848;50;100;-1;1
1;12849;50;100;-1;1
1;12850;50;100;-1;1
1;12851;50;100;-1;1
1;12852;50;100;-1;1
1;12853;50;100;-1;1
0;12854;50;100;-1;1
0;12855;50;100;-1;1
1;12856;50;100;-1;1
1;12857;50;100;-1;1
1;12858;50;100;-1;1
1;12859;50;100;-1;1
1;12860;50;100;-1;1
1;12861;50;100;-1;1
1;12862;50;100;-1;1
1;12863;50;100;-1;1
1;12864;50;100;-1;1
1;12865;50;100;-1;1
1;12866;50;100;-1;1
1;12867;50;100;-1;1
1;12868;50;100;-1;1
1;12869;50;100;-1;1
1;12870;50;100;-1;1
1;12871;50;100;-1;1
1;12872;50;100;-1;1
1;12873;50;100;-1;1
1;14020;50;100;-1;1
1;14021;50;100;-1;1
1;14022;50;100;-1;1
1;14023;50;100;-1;1
1;14024;50;100;-1;1
1;14025;50;100;-1;1
1;14026;50;100;-1;1
1;14027;50;100;-1;1
1;14028;50;100;-1;1
1;14029;50;100;-1;1
1;14030;50;100;-1;1
1;14031;50;100;-1;1
1;14032;50;100;-1;1
1;14033;50;100;-1;1
1;14034;50;100;-1;1
1;14035;50;100;-1;1
1;14036;50;100;-1;1
1;14037;50;100;-1;1
1;14038;50;100;-1;1
1;14039;50;100;-1;1
1;14040;50;100;-1;1
1;14041;50;100;-1;1
0;14042;50;100;-1;1
0;14043;50;100;-1;1
1;14044;50;100;-1;1
1;14045;50;100;-1;1
1;14046;50;100;-1;1
1;14047;50;100;-1;1
1;14048;50;100;-1;1
1;14049;50;100;-1;1
1;14050;50;100;-1;1
1;14051;50;100;-1;1
1;14052;50;100;-1;1
1;14053;50;100;-1;1
1;14054;50;100;-1;1
1;14055;50;100;-1;1
1;14056;50;100;-1;1
1;14057;50;100;-1;1
1;14058;50;100;-1;1
1;14059;50;100;-1;1
1;14060;50;100;-1;1
1;14061;50;100;-1;1
1;14062;50;100;-1;1
1;14063;50;100;-1;1
1;14064;50;100;-1;1
1;14065;50;100;-1;1
1;14066;50;100;-1;1
1;14067;50;100;-1;1
1;14068;50;100;-1;1
1;14069;50;100;-1;1
1;14070;50;100;-1;1
1;14071;50;100;-1;1
1;14072;50;100;-1;1
1;14073;50;100;-1;1
1;14074;50;100;-1;1
1;14075;50;100;-1;1
1;14076;50;100;-1;1
1;14077;50;100;-1;1
0;14078;50;100;-1;1
0;14079;50;100;-1;1
1;14080;50;100;-1;1
1;14081;50;100;-1;1
1;14082;50;100;-1;1
1;14083;50;100;-1;1
1;14084;50;100;-1;1
1;14085;50;100;-1;1
1;14086;50;100;-1;1
1;14087;50;100;-1;1
1;14088;50;100;-1;1
1;14089;50;100;-1;1
1;14090;50;100;-1;1
1;12874;50;100;-1;1
1;12875;50;100;-1;1
1;12876;50;100;-1;1
1;12877;50;100;-1;1
1;12878;50;100;-1;1
1;12879;50;100;-1;1
1;12880;50;100;-1;1
1;12881;50;100;-1;1
1;12882;50;100;-1;1
1;12883;50;100;-1;1
1;12884;50;100;-1;1
1;12885;50;100;-1;1
1;12886;50;100;-1;1
1;12887;50;100;-1;1
1;12888;50;100;-1;1
1;12889;50;100;-1;1
0;12890;50;100;-1;1
0;12891;50;100;-1;1
1;12892;50;100;-1;1
1;12893;50;100;-1;1
1;12894;50;100;-1;1
1;12895;10;100;-1;1
1;12896;10;100;-1;1
1;12897;10;100;-1;1
1;12898;10;100;-1;1
1;12899;10;100;-1;1
1;12900;10;100;-1;1
1;12901;10;100;-1;1
1;12902;10;100;-1;1
1;12903;10;100;-1;1
1;12904;10;100;-1;1
1;12905;10;100;-1;1
1;12906;10;100;-1;1
1;12907;10;100;-1;1
1;12908;10;100;-1;1
1;12909;10;100;-1;1
1;12910;10;100;-1;1
1;12911;10;100;-1;1
1;12912;10;100;-1;1
1;12913;10;100;-1;1
1;12914;10;100;-1;1
1;12915;10;100;-1;1
1;12916;10;100;-1;1
1;12917;10;100;-1;1
1;12918;10;100;-1;1
1;12919;10;100;-1;1
1;12920;10;100;-1;1
1;12921;10;100;-1;1
1;12922;10;100;-1;1
1;12923;10;100;-1;1
1;12924;10;100;-1;1
1;12925;10;100;-1;1
0;12926;10;100;-1;1
0;12927;10;100;-1;1
1;12928;10;100;-1;1
1;12929;10;100;-1;1
1;12930;10;100;-1;1
1;12931;50;100;-1;1
1;12932;50;100;-1;1
1;12933;50;100;-1;1
1;12934;50;100;-1;1
1;12935;50;100;-1;1
1;12936;50;100;-1;1
1;12937;50;100;-1;1
1;12938;50;100;-1;1
1;12939;50;100;-1;1
1;12940;50;100;-1;1
1;12941;50;100;-1;1
1;12942;50;100;-1;1
1;12943;50;100;-1;1
1;12944;50;100;-1;1
1;12945;50;100;-1;1
1;12946;50;100;-1;1
1;12947;50;100;-1;1
1;12948;50;100;-1;1
1;12949;50;100;-1;1
1;12950;50;100;-1;1
1;12951;50;100;-1;1
1;12952;50;100;-1;1
1;12953;50;100;-1;1
1;12954;50;100;-1;1
1;12955;50;100;-1;1
1;12956;50;100;-1;1
1;12957;50;100;-1;1
1;12958;50;100;-1;1
1;12959;50;100;-1;1
1;12960;50;100;-1;1
0;12961;50;100;-1;1
0;12962;50;100;-1;1
0;12963;50;100;-1;1
1;12964;50;100;-1;1
1;12965;50;100;-1;1
1;12966;50;100;-1;1
1;12967;50;100;-1;1
1;12968;50;100;-1;1
1;12969;50;100;-1;1
1;12970;50;100;-1;1
1;12971;50;100;-1;1
1;12972;50;100;-1;1
1;12973;50;100;-1;1
1;12974;50;100;-1;1
1;12975;50;100;-1;1
1;12976;50;100;-1;1
1;12977;50;100;-1;1
1;12978;50;100;-1;1
1;12979;50;100;-1;1
1;12980;50;100;-1;1
1;12981;50;100;-1;1
1;12982;50;100;-1;1
1;12983;50;100;-1;1
1;12984;50;100;-1;1
1;12985;50;100;-1;1
1;12986;50;100;-1;1
1;12987;50;100;-1;1
1;12988;50;100;-1;1
1;12989;50;100;-1;1
1;12990;50;100;-1;1
1;12991;50;100;-1;1
1;12992;50;100;-1;1
1;12993;50;100;-1;1
1;12994;50;100;-1;1
1;12995;50;100;-1;1
1;12996;50;100;-1;1
1;12997;50;100;-1;1
0;12998;50;100;-1;1
0;12999;50;100;-1;1
1;13000;50;100;-1;1
1;13001;50;100;-1;1
1;13002;50;100;-1;1
1;13003;50;100;-1;1
1;13004;50;100;-1;1
1;13005;50;100;-1;1
1;13006;50;100;-1;1
1;13007;50;100;-1;1
1;13008;50;100;-1;1
1;13009;50;100;-1;1
1;13010;50;100;-1;1
1;13011;50;100;-1;1
1;13012;50;100;-1;1
1;13013;50;100;-1;1
1;13014;50;100;-1;1
1;13015;50;100;-1;1
1;13016;50;100;-1;1
1;13017;50;100;-1;1
1;13018;50;100;-1;1
1;13019;50;100;-1;1
1;13020;50;100;-1;1
1;13021;50;100;-1;1
1;13022;50;100;-1;1
1;13023;50;100;-1;1
1;13024;50;100;-1;1
1;13025;50;100;-1;1
1;13026;50;100;-1;1
1;13027;50;100;-1;1
1;13028;50;100;-1;1
1;13029;50;100;-1;1
1;13030;50;100;-1;1
1;13031;50;100;-1;1
1;13032;50;100;-1;1
1;13033;50;100;-1;1
0;13034;50;100;-1;1
0;13035;50;100;-1;1
1;13036;50;100;-1;1
1;13037;50;100;-1;1
1;13038;50;100;-1;1
1;13039;50;100;-1;1
1;13040;50;100;-1;1
1;13041;50;100;-1;1
1;13042;50;100;-1;1
1;13043;50;100;-1;1
1;13044;50;100;-1;1
1;13045;50;100;-1;1
1;13046;50;100;-1;1
1;13047;50;100;-1;1
1;13048;50;100;-1;1
1;13049;50;100;-1;1
1;13050;50;100;-1;1
1;13051;50;100;-1;1
1;13052;50;100;-1;1
1;13053;50;100;-1;1
1;13054;50;100;-1;1
1;13055;50;100;-1;1
1;13056;50;100;-1;1
1;13057;50;100;-1;1
1;13058;50;100;-1;1
1;13059;50;100;-1;1
1;13060;50;100;-1;1
1;13061;50;100;-1;1
1;13062;50;100;-1;1
1;13063;50;100;-1;1
1;13064;50;100;-1;1
1;13065;50;100;-1;1
1;13066;50;100;-1;1
1;13067;50;100;-1;1
1;13068;50;100;-1;1
1;13069;50;100;-1;1
0;13070;50;100;-1;1
0;13071;50;100;-1;1
1;13072;50;100;-1;1
1;13073;50;100;-1;1
1;12600;50;100;-1;1
1;12601;50;100;-1;1
0;12602;50;100;-1;1
0;12603;50;100;-1;1
1;12604;50;100;-1;1
1;12605;50;100;-1;1
1;12606;50;100;-1;1
1;12607;50;100;-1;1
1;12608;50;100;-1;1
1;12609;50;100;-1;1
1;12610;50;100;-1;1
1;12611;50;100;-1;1
1;12612;50;100;-1;1
1;12613;50;100;-1;1
1;12614;50;100;-1;1
1;12615;50;100;-1;1
1;12616;50;100;-1;1
1;12617;50;100;-1;1
1;12618;50;100;-1;1
1;12619;50;100;-1;1
1;12620;50;100;-1;1
1;12621;50;100;-1;1
1;12622;50;100;-1;1
1;12623;50;100;-1;1
1;12624;50;100;-1;1
1;12625;50;100;-1;1
1;12626;50;100;-1;1
1;12627;50;100;-1;1
1;12628;50;100;-1;1
1;12629;50;100;-1;1
1;12630;50;100;-1;1
1;12631;50;100;-1;1
1;12632;50;100;-1;1
1;12633;50;100;-1;1
1;12634;50;100;-1;1
1;12635;50;100;-1;1
1;12636;50;100;-1;1
1;12637;50;100;-1;1
0;12638;50;100;-1;1
0;12639;50;100;-1;1
1;12640;50;100;-1;1
1;12641;50;100;-1;1
1;12642;50;100;-1;1
1;12643;10;100;-1;1
1;12644;10;100;-1;1
1;12645;10;100;-1;1
1;12646;10;100;-1;1
1;12647;10;100;-1;1
1;12648;10;100;-1;1
1;12649;10;100;-1;1
1;12650;10;100;-1;1
1;12651;10;100;-1;1
1;12652;10;100;-1;1
1;12653;10;100;-1;1
1;12654;10;100;-1;1
1;12655;10;100;-1;1
1;12656;10;100;-1;1
1;12657;10;100;-1;1
1;12658;10;100;-1;1
1;12659;10;100;-1;1
1;12660;10;100;-1;1
1;12661;10;100;-1;1
1;12662;10;100;-1;1
1;12663;10;100;-1;1
1;12664;10;100;-1;1
1;12665;10;100;-1;1
1;12666;10;100;-1;1
1;12667;10;100;-1;1
1;12668;10;100;-1;1
1;12669;10;100;-1;1
1;12670;10;100;-1;1
1;12671;10;100;-1;1
1;12672;10;100;-1;1
1;12673;10;100;-1;1
0;12674;10;100;-1;1
0;12675;10;100;-1;1
1;12676;10;100;-1;1
1;12677;10;100;-1;1
1;12678;10;100;-1;1
1;12679;50;100;-1;1
1;12680;50;100;-1;1
1;12681;50;100;-1;1
1;12682;50;100;-1;1
1;12683;50;100;-1;1
1;13074;50;100;-1;1
1;13075;50;100;-1;1
1;13076;50;100;-1;1
1;13077;50;100;-1;1
1;13078;50;100;-1;1
1;13079;50;100;-1;1
1;13080;50;100;-1;1
1;13081;50;100;-1;1
1;13082;50;100;-1;1
1;13083;50;100;-1;1
1;13084;50;100;-1;1
1;13085;50;100;-1;1
1;13086;50;100;-1;1
1;13087;50;100;-1;1
1;13088;50;100;-1;1
1;13089;50;100;-1;1
1;12684;50;100;-1;1
1;12685;50;100;-1;1
1;12686;50;100;-1;1
1;12687;50;100;-1;1
1;12688;50;100;-1;1
1;12689;50;100;-1;1
1;12690;50;100;-1;1
1;12691;50;100;-1;1
1;12692;50;100;-1;1
1;12693;50;100;-1;1
1;12694;50;100;-1;1
1;12695;50;100;-1;1
1;12696;50;100;-1;1
1;12697;50;100;-1;1
1;12698;50;100;-1;1
1;12699;50;100;-1;1
1;12700;50;100;-1;1
1;12701;50;100;-1;1
1;12702;50;100;-1;1
1;12703;50;100;-1;1
1;12704;50;100;-1;1
1;12705;50;100;-1;1
1;12706;50;100;-1;1
1;12707;50;100;-1;1
1;12708;50;100;-1;1
0;12709;50;100;-1;1
0;12710;50;100;-1;1
0;12711;50;100;-1;1
1;12712;50;100;-1;1
1;12713;50;100;-1;1
1;12714;50;100;-1;1
1;12715;50;100;-1;1
1;12716;50;100;-1;1
1;12717;50;100;-1;1
1;12718;50;100;-1;1
1;12719;50;100;-1;1
1;12720;50;100;-1;1
1;12721;50;100;-1;1
1;12722;50;100;-1;1
1;12723;50;100;-1;1
1;12724;50;100;-1;1
1;12725;50;100;-1;1
1;12726;50;100;-1;1
1;12727;50;100;-1;1
1;12728;50;100;-1;1
1;12729;50;100;-1;1
1;12730;50;100;-1;1
1;12731;50;100;-1;1
1;12732;50;100;-1;1
1;12733;50;100;-1;1
1;12734;50;100;-1;1
1;12735;50;100;-1;1
1;12736;50;100;-1;1
1;12737;50;100;-1;1
1;12738;50;100;-1;1
1;12739;50;100;-1;1
1;12740;50;100;-1;1
1;12741;50;100;-1;1
1;12742;50;100;-1;1
1;12743;50;100;-1;1
1;12744;50;100;-1;1
1;12745;50;100;-1;1
0;12746;50;100;-1;1
0;12747;50;100;-1;1
1;12748;50;100;-1;1
1;12749;50;100;-1;1
1;12750;50;100;-1;1
1;12751;50;100;-1;1
1;12752;50;100;-1;1
1;12753;50;100;-1;1
1;12754;50;100;-1;1
1;12755;50;100;-1;1
1;12756;50;100;-1;1
1;12757;50;100;-1;1
1;12758;50;100;-1;1
1;12759;50;100;-1;1
1;12760;50;100;-1;1
1;12761;50;100;-1;1
1;12762;50;100;-1;1
1;12763;50;100;-1;1
1;12764;50;100;-1;1
1;12765;50;100;-1;1
1;12766;50;100;-1;1
1;12767;50;100;-1;1
1;12768;50;100;-1;1
1;12769;50;100;-1;1
1;12770;50;100;-1;1
1;12771;50;100;-1;1
1;12772;50;100;-1;1
1;12773;50;100;-1;1
1;12774;50;100;-1;1
1;12775;50;100;-1;1
1;12776;50;100;-1;1
1;12777;50;100;-1;1
1;12778;50;100;-1;1
1;12779;50;100;-1;1
1;12780;50;100;-1;1
1;12781;50;100;-1;1
0;12782;50;100;-1;1
0;12783;50;100;-1;1
1;11581;100;100;-1;1
1;11582;100;100;-1;1
1;11583;100;100;-1;1
1;11584;100;100;-1;1
1;11585;100;100;-1;1
1;11586;100;100;-1;1
1;11587;100;100;-1;1
1;11588;100;100;-1;1
1;11589;100;100;-1;1
1;11590;100;100;-1;1
1;11591;100;100;-1;1
1;11592;100;100;-1;1
1;11593;100;100;-1;1
1;11594;100;100;-1;1
1;11595;100;100;-1;1
1;11596;100;100;-1;1
1;11597;100;100;-1;1
1;11598;100;100;-1;1
1;11599;100;100;-1;1
1;11600;100;100;-1;1
1;11601;100;100;-1;1
1;11602;100;100;-1;1
1;11603;100;100;-1;1
1;11604;100;100;-1;1
1;11605;100;100;-1;1
1;11606;100;100;-1;1
1;11607;100;100;-1;1
1;11608;100;100;-1;1
1;11609;100;100;-1;1
1;11610;100;100;-1;1
1;11611;100;100;-1;1
0;11612;100;100;-1;1
0;11613;100;100;-1;1
1;11614;100;100;-1;1
1;11615;100;100;-1;1
1;11616;100;100;-1;1
1;12391;10;100;-1;1
1;12392;10;100;-1;1
1;12393;10;100;-1;1
1;12784;50;100;-1;1
1;12785;50;100;-1;1
1;12786;50;100;-1;1
1;12787;50;100;-1;1
1;12788;50;100;-1;1
1;12789;50;100;-1;1
1;12790;50;100;-1;1
1;12791;50;100;-1;1
1;12792;50;100;-1;1
1;12793;50;100;-1;1
1;12794;50;100;-1;1
1;12795;50;100;-1;1
1;12796;50;100;-1;1
1;12797;50;100;-1;1
1;12798;50;100;-1;1
1;12799;50;100;-1;1
1;12800;50;100;-1;1
1;12801;50;100;-1;1
1;12802;50;100;-1;1
1;12803;50;100;-1;1
1;12804;50;100;-1;1
1;12805;50;100;-1;1
1;12806;50;100;-1;1
1;12807;50;100;-1;1
1;12808;50;100;-1;1
1;12809;50;100;-1;1
1;12810;50;100;-1;1
1;12811;50;100;-1;1
1;12812;50;100;-1;1
1;12813;50;100;-1;1
1;12814;50;100;-1;1
1;12815;50;100;-1;1
1;12816;50;100;-1;1
1;12817;50;100;-1;1
0;12818;50;100;-1;1
0;12819;50;100;-1;1
1;12820;50;100;-1;1
1;12821;50;100;-1;1
1;12822;50;100;-1;1
1;12823;50;100;-1;1
1;12824;50;100;-1;1
1;12825;50;100;-1;1
1;12826;50;100;-1;1
1;12827;50;100;-1;1
1;12828;50;100;-1;1
1;12829;50;100;-1;1
1;12830;50;100;-1;1
1;12831;50;100;-1;1
1;12832;50;100;-1;1
1;12833;50;100;-1;1
1;12834;50;100;-1;1
1;12835;50;100;-1;1
1;12836;50;100;-1;1
1;12837;50;100;-1;1
1;12838;50;100;-1;1
1;12839;50;100;-1;1
1;12840;50;100;-1;1
1;12841;50;100;-1;1
1;12842;50;100;-1;1
1;12843;50;100;-1;1
1;12844;50;100;-1;1
1;12394;10;100;-1;1
1;12395;10;100;-1;1
1;12396;10;100;-1;1
1;12397;10;100;-1;1
1;12398;10;100;-1;1
1;12399;10;100;-1;1
1;12400;10;100;-1;1
1;12401;10;100;-1;1
1;12402;10;100;-1;1
1;12403;10;100;-1;1
1;12404;10;100;-1;1
1;12405;10;100;-1;1
1;12406;10;100;-1;1
1;12407;10;100;-1;1
1;12408;10;100;-1;1
1;12409;10;100;-1;1
1;12410;10;100;-1;1
1;12411;10;100;-1;1
1;12412;10;100;-1;1
1;12413;10;100;-1;1
1;12414;10;100;-1;1
1;12415;10;100;-1;1
1;12416;10;100;-1;1
1;12417;10;100;-1;1
1;12418;10;100;-1;1
1;12419;10;100;-1;1
1;12420;10;100;-1;1
1;12421;10;100;-1;1
0;12422;10;100;-1;1
0;12423;10;100;-1;1
1;12424;10;100;-1;1
1;12425;10;100;-1;1
1;12426;10;100;-1;1
1;12427;50;100;-1;1
1;12428;50;100;-1;1
1;12429;50;100;-1;1
1;12430;50;100;-1;1
1;12431;50;100;-1;1
1;12432;50;100;-1;1
1;12433;50;100;-1;1
1;12434;50;100;-1;1
1;12435;50;100;-1;1
1;12436;50;100;-1;1
1;12437;50;100;-1;1
1;12438;50;100;-1;1
1;12439;50;100;-1;1
1;12440;50;100;-1;1
1;12441;50;100;-1;1
1;12442;50;100;-1;1
1;12443;50;100;-1;1
1;12444;50;100;-1;1
1;12445;50;100;-1;1
1;12446;50;100;-1;1
1;12447;50;100;-1;1
1;12448;50;100;-1;1
1;12449;50;100;-1;1
1;12450;50;100;-1;1
1;12451;50;100;-1;1
1;12452;50;100;-1;1
1;12453;50;100;-1;1
1;12454;50;100;-1;1
1;12455;50;100;-1;1
1;12456;50;100;-1;1
0;12457;50;100;-1;1
0;12458;50;100;-1;1
0;12459;50;100;-1;1
1;12460;50;100;-1;1
1;12461;50;100;-1;1
1;12462;50;100;-1;1
1;12463;50;100;-1;1
1;12464;50;100;-1;1
1;12465;50;100;-1;1
1;12466;50;100;-1;1
1;12467;50;100;-1;1
1;12468;50;100;-1;1
1;12469;50;100;-1;1
1;12470;50;100;-1;1
1;12471;50;100;-1;1
1;12472;50;100;-1;1
1;12473;50;100;-1;1
1;12474;50;100;-1;1
1;12475;50;100;-1;1
1;12476;50;100;-1;1
1;12477;50;100;-1;1
1;12478;50;100;-1;1
1;12479;50;100;-1;1
1;12480;50;100;-1;1
1;12481;50;100;-1;1
1;12482;50;100;-1;1
1;12483;50;100;-1;1
1;12484;50;100;-1;1
1;12485;50;100;-1;1
1;12486;50;100;-1;1
1;12487;50;100;-1;1
1;12488;50;100;-1;1
1;12489;50;100;-1;1
1;12490;50;100;-1;1
1;12491;50;100;-1;1
1;12492;50;100;-1;1
1;12493;50;100;-1;1
0;12494;50;100;-1;1
0;12495;50;100;-1;1
1;12496;50;100;-1;1
1;12497;50;100;-1;1
1;12498;50;100;-1;1
1;12499;50;100;-1;1
1;12500;50;100;-1;1
1;12501;50;100;-1;1
1;12502;50;100;-1;1
1;12503;50;100;-1;1
1;12504;50;100;-1;1
1;12505;50;100;-1;1
1;12506;50;100;-1;1
1;12507;50;100;-1;1
1;12508;50;100;-1;1
1;12509;50;100;-1;1
1;12510;50;100;-1;1
1;12511;50;100;-1;1
1;12512;50;100;-1;1
1;12513;50;100;-1;1
1;12514;50;100;-1;1
1;12515;50;100;-1;1
1;12516;50;100;-1;1
1;12517;50;100;-1;1
1;12518;50;100;-1;1
1;12519;50;100;-1;1
1;12520;50;100;-1;1
1;12521;50;100;-1;1
1;12522;50;100;-1;1
1;12523;50;100;-1;1
1;12524;50;100;-1;1
1;12525;50;100;-1;1
1;12526;50;100;-1;1
1;12527;50;100;-1;1
1;12528;50;100;-1;1
1;12529;50;100;-1;1
0;12530;50;100;-1;1
0;12531;50;100;-1;1
1;12532;50;100;-1;1
1;12533;50;100;-1;1
1;12534;50;100;-1;1
1;12535;50;100;-1;1
1;12536;50;100;-1;1
1;12537;50;100;-1;1
1;12538;50;100;-1;1
1;12539;50;100;-1;1
1;12540;50;100;-1;1
1;12541;50;100;-1;1
1;12542;50;100;-1;1
1;12543;50;100;-1;1
1;12544;50;100;-1;1
1;12545;50;100;-1;1
1;12546;50;100;-1;1
1;12547;50;100;-1;1
1;12548;50;100;-1;1
1;12549;50;100;-1;1
1;12550;50;100;-1;1
1;12551;50;100;-1;1
1;12552;50;100;-1;1
1;12553;50;100;-1;1
1;12554;50;100;-1;1
1;12555;50;100;-1;1
1;12556;50;100;-1;1
1;12557;50;100;-1;1
1;12558;50;100;-1;1
1;12559;50;100;-1;1
1;12560;50;100;-1;1
1;12561;50;100;-1;1
1;12562;50;100;-1;1
1;12563;50;100;-1;1
1;12564;50;100;-1;1
1;12565;50;100;-1;1
0;12566;50;100;-1;1
0;12567;50;100;-1;1
1;12568;50;100;-1;1
1;12569;50;100;-1;1
1;12570;50;100;-1;1
1;12571;50;100;-1;1
1;12572;50;100;-1;1
1;12573;50;100;-1;1
1;12574;50;100;-1;1
1;12575;50;100;-1;1
1;12576;50;100;-1;1
1;12577;50;100;-1;1
1;12578;50;100;-1;1
1;12579;50;100;-1;1
1;12580;50;100;-1;1
1;12581;50;100;-1;1
1;12582;50;100;-1;1
1;12583;50;100;-1;1
1;12584;50;100;-1;1
1;12585;50;100;-1;1
1;12586;50;100;-1;1
1;12587;50;100;-1;1
1;12588;50;100;-1;1
1;12589;50;100;-1;1
1;12590;50;100;-1;1
1;12591;50;100;-1;1
1;12592;50;100;-1;1
1;12593;50;100;-1;1
1;11300;100;100;-1;1
1;11301;100;100;-1;1
1;11302;100;100;-1;1
1;11303;100;100;-1;1
1;11304;100;100;-1;1
1;11305;100;100;-1;1
1;11306;100;100;-1;1
1;11307;100;100;-1;1
1;11308;100;100;-1;1
1;11309;100;100;-1;1
1;11310;100;100;-1;1
1;11311;100;100;-1;1
1;11312;100;100;-1;1
1;11313;100;100;-1;1
1;11314;100;100;-1;1
1;11315;100;100;-1;1
1;11316;100;100;-1;1
1;11317;100;100;-1;1
1;11318;100;100;-1;1
1;11319;100;100;-1;1
1;11320;100;100;-1;1
1;11321;100;100;-1;1
1;11322;100;100;-1;1
1;11323;100;100;-1;1
0;11324;100;100;-1;1
0;11325;100;100;-1;1
1;11326;100;100;-1;1
1;11327;100;100;-1;1
1;11328;100;100;-1;1
1;11329;100;100;-1;1
1;11330;100;100;-1;1
1;11331;100;100;-1;1
1;11332;100;100;-1;1
1;11333;100;100;-1;1
1;11334;100;100;-1;1
1;11335;100;100;-1;1
1;11336;100;100;-1;1
1;11337;100;100;-1;1
1;11338;100;100;-1;1
1;11339;100;100;-1;1
1;11340;100;100;-1;1
1;11341;100;100;-1;1
1;11342;100;100;-1;1
1;11343;100;100;-1;1
1;11344;100;100;-1;1
1;11345;100;100;-1;1
1;11346;100;100;-1;1
1;11347;100;100;-1;1
1;11348;100;100;-1;1
1;11349;100;100;-1;1
1;11350;100;100;-1;1
1;11351;100;100;-1;1
1;11352;100;100;-1;1
1;11353;100;100;-1;1
1;11354;100;100;-1;1
1;11355;100;100;-1;1
1;11356;100;100;-1;1
1;11357;100;100;-1;1
1;11358;100;100;-1;1
1;11359;100;100;-1;1
0;11360;100;100;-1;1
0;11361;100;100;-1;1
1;11362;100;100;-1;1
1;11363;100;100;-1;1
1;11364;100;100;-1;1
1;11365;100;100;-1;1
1;11366;100;100;-1;1
1;11367;100;100;-1;1
1;11368;100;100;-1;1
1;11369;100;100;-1;1
1;11370;100;100;-1;1
1;11371;100;100;-1;1
1;11372;100;100;-1;1
1;11373;100;100;-1;1
1;11374;100;100;-1;1
1;11375;100;100;-1;1
1;11376;100;100;-1;1
1;11377;100;100;-1;1
1;11378;100;100;-1;1
1;11379;100;100;-1;1
1;11380;100;100;-1;1
1;11381;100;100;-1;1
1;11382;100;100;-1;1
1;11383;100;100;-1;1
1;11384;100;100;-1;1
1;11385;100;100;-1;1
1;11386;100;100;-1;1
1;11387;100;100;-1;1
1;11388;100;100;-1;1
1;11389;100;100;-1;1
