dwTacticsID;dwObjID;btAIQoS;nMaxStamina;btMaxStaminaVariance;nSightRange;btAggressType;AggressData;btChangeTarget;btHelpRequestTo;btHelpResponseTo;btBattleStyle;BattleStyleData;btDiversionBasis;DiversionBasisData1;DiversionBasisData2;DiversionBasisData3;DiversionBasisData4;DiversionBasisData5;DiversionBasisData6;DiversionBasisData7;DiversionBasisData8;btDiversionKeepBasis;DiversionKeepBasisData1;DiversionKeepBasisData2;DiversionKeepBasisData3;DiversionKeepBasisData4;DiversionKeepBasisData5;DiversionKeepBasisData6;DiversionKeepBasisData7;DiversionKeepBasisData8;btKeepDistance;KeepDistanceData;btTraceType;btTraceBoundary;TraceData;btHomingType;HomingData;btAggressTypeOnHoming;btFleeType;dwChampionTacticsID;AdditionOptionFlag;"szDescString128"
42980;36261;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?????_?_102"
42990;36262;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?????_??_105"
43000;36263;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?????_???_105"
43010;36264;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?????_????_108"
43020;36265;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_93"
43030;36266;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_96"
43040;36267;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_???_96"
43050;36268;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_????_99"
43060;36269;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_103"
43070;36270;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_106"
43080;36271;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_???_106"
43090;36272;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_????_109"
43100;36273;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_?_93"
43110;36274;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_??_96"
43111;36274;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_??_96"
43120;36275;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_???_96"
43121;36275;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_???_96"
43130;36276;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_????_99"
43131;36276;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_????_99"
43140;36277;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_?_103"
43150;36278;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_??_106"
43151;36278;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_??_106"
43160;36279;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_???_106"
43161;36279;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_???_106"
43170;36280;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_????_109"
43171;36280;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ??_????_109"
43180;36281;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_93"
43181;36281;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_93"
43190;36282;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_96"
43191;36282;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_96"
43200;36283;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_???_96"
43201;36283;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_???_96"
43210;36284;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_????_99"
43211;36284;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_????_99"
43220;36285;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_103"
43221;36285;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_103"
43230;36286;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_106"
43231;36286;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_106"
43240;36287;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_???_106"
43241;36287;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_???_106"
43250;36288;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_????_109"
43251;36288;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_????_109"
43260;36289;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_?_93"
43261;36289;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_?_93"
43270;36290;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_??_96"
43271;36290;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_??_96"
43280;36291;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_???_96"
43281;36291;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_???_96"
43290;36292;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_????_99"
43291;36292;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_????_99"
43300;36293;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_?_103"
43301;36293;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_?_103"
43310;36294;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_??_106"
43311;36294;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_??_106"
43320;36295;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_???_106"
43321;36295;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_???_106"
43330;36296;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_????_109"
43331;36296;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_????_109"
43340;36297;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_?_93"
43350;36298;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_??_96"
43351;36298;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_??_96"
43360;36299;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_???_96"
43361;36299;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_???_96"
43370;36300;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_????_99"
43371;36300;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_????_99"
43380;36301;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_?_103"
43390;36302;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_??_106"
43391;36302;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_??_106"
43400;36303;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_???_106"
43401;36303;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_???_106"
43410;36304;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_????_109"
43411;36304;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;500;2;0;1;0;0;0;"??? ??_????_109"
43420;36305;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_?_93"
43430;36306;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_??_96"
43440;36307;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_???_96"
43450;36308;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_????_99"
43460;36309;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_?_103"
43470;36310;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_??_106"
43480;36311;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_???_106"
43490;36312;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_????_109"
43500;36313;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_91"
43510;36314;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_94"
43520;36315;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_???_94"
43530;36316;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_????_97"
43540;36317;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_101"
43550;36318;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_104"
43560;36319;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_???_104"
43570;36320;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_????_107"
43580;36321;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_?_39"
43590;36322;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_??_47"
43600;36323;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_?_53"
43610;36324;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_??_58"
43620;36325;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_?_63"
43630;36326;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"????_??_68"
43640;36327;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_?_73"
43650;36328;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_??_76"
43660;36329;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_???_76"
43670;36330;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_????_79"
43680;36331;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_?_83"
43690;36332;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_??_86"
43700;36333;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_???_86"
43710;36334;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"???_????_89"
43720;36335;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_?_93"
43730;36336;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_??_96"
43740;36337;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_???_96"
43750;36338;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_????_99"
43760;36339;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_?_103"
43770;36340;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_??_106"
43780;36341;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_???_106"
43790;36342;0;150;50;400;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;112;"??? ????_????_109"
43800;36034;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 35~50"
43810;36035;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 51~60"
43820;36036;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 61~70"
43830;36037;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 71~80"
43840;36038;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 81~90"
43850;36039;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 91~100"
43860;36040;0;100;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? 100~110"
45000;41352;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45001;0;"??? ?? ??"
45001;41352;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? ??(???)"
45010;41341;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45011;0;"?? ???"
45011;41341;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45020;41350;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45021;0;"?? ?? ??"
45021;41350;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ?? ??(???)"
45030;41344;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45031;0;"?? ???"
45031;41344;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45040;41345;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45041;0;"?? ???"
45041;41345;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45050;41351;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45051;0;"?? ??"
45051;41351;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??(???)"
45060;41361;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45061;0;"?? ???"
45061;41361;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45070;41362;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45071;0;"?? ???"
45071;41362;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45080;41363;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45081;0;"??? ???"
45081;41363;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???(???)"
45090;41364;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45091;0;"??? ?? ??"
45091;41364;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ?? ??(???)"
45100;41371;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45101;0;"?? ???"
45101;41371;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???(???)"
45110;41372;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45111;0;"??? ???"
45111;41372;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???(???)"
45120;41373;0;150;50;150;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;45121;0;"??? ???"
