"wRegionID";"X";"Z";"ContinentName";"AreaName";"IsBattleField";"Climate";"MaxCapacity";"AssocObjID";"AssocServer";"AssocFile256";"LinkedRegion_1";"LinkedRegion_2";"LinkedRegion_3";"LinkedRegion_4";"LinkedRegion_5";"LinkedRegion_6";"LinkedRegion_7";"LinkedRegion_8";"LinkedRegion_9";"LinkedRegion_10"
"27381";"245";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27380";"27636";"27637";"27638";"27382";"27126";"27125";"27124";"0";"0"
"27382";"246";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27381";"27637";"27638";"27639";"27383";"27127";"27126";"27125";"0";"0"
"27383";"247";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27382";"27638";"27639";"27640";"27384";"27128";"27127";"27126";"0";"0"
"27384";"248";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27383";"27639";"27640";"27641";"27385";"27129";"27128";"27127";"0";"0"
"27385";"249";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27384";"27640";"27641";"27642";"27386";"27130";"27129";"27128";"0";"0"
"27386";"250";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27385";"27641";"27642";"27643";"27387";"27131";"27130";"27129";"0";"0"
"27387";"251";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27386";"27642";"27643";"27644";"27388";"27132";"27131";"27130";"0";"0"
"27388";"252";"106";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27387";"27643";"27644";"0";"0";"0";"27132";"27131";"0";"0"
"27460";"68";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"0";"0";"27716";"27717";"27461";"27205";"27204";"0";"0";"0"
"27461";"69";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27460";"27716";"27717";"27718";"27462";"27206";"27205";"27204";"0";"0"
"27462";"70";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27461";"27717";"27718";"27719";"27463";"27207";"27206";"27205";"0";"0"
"27463";"71";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27462";"27718";"27719";"27720";"27464";"27208";"27207";"27206";"0";"0"
"27464";"72";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27463";"27719";"27720";"27721";"27465";"27209";"27208";"27207";"0";"0"
"27465";"73";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27464";"27720";"27721";"27722";"27466";"27210";"27209";"27208";"0";"0"
"27466";"74";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27465";"27721";"27722";"27723";"27467";"27211";"27210";"27209";"0";"0"
"27467";"75";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27466";"27722";"27723";"27724";"27468";"27212";"27211";"27210";"0";"0"
"27468";"76";"107";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27467";"27723";"27724";"27725";"27469";"27213";"27212";"27211";"0";"0"
"27469";"77";"107";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"27468";"27724";"27725";"27726";"27470";"27214";"27213";"27212";"0";"0"
"27470";"78";"107";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"27469";"27725";"27726";"27727";"27471";"27215";"27214";"27213";"0";"0"
"27471";"79";"107";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"27470";"27726";"27727";"27728";"27472";"27216";"27215";"27214";"0";"0"
"27472";"80";"107";"Eu";"Town_Cons";"0";"3003";"-1";"0";"0";"xxx";"27471";"27727";"27728";"27729";"27473";"27217";"27216";"27215";"0";"0"
"27473";"81";"107";"Eu";"Eu";"0";"3003";"-1";"0";"0";"xxx";"27472";"27728";"27729";"0";"0";"0";"27217";"27216";"0";"0"
"27484";"92";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"0";"0";"0";"0";"0";"27229";"27228";"27227";"0";"0"
"27488";"96";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"0";"0";"0";"0";"27489";"27233";"27232";"27231";"0";"0"
"27489";"97";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"27488";"0";"0";"0";"0";"27234";"27233";"27232";"0";"0"
"27492";"100";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"0";"0";"0";"0";"27493";"27237";"27236";"0";"0";"0"
"27493";"101";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"27492";"0";"0";"0";"27494";"27238";"27237";"27236";"0";"0"
"27494";"102";"107";"Am";"Am";"1";"3004";"-1";"0";"0";"xxx";"27493";"0";"0";"0";"0";"0";"27238";"27237";"0";"0"
"27496";"104";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"0";"0";"0";"27753";"27497";"27241";"27240";"0";"0";"0"
"27497";"105";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27496";"0";"27753";"27754";"27498";"27242";"27241";"27240";"0";"0"
"27498";"106";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27497";"27753";"27754";"27755";"27499";"27243";"27242";"27241";"0";"0"
"27499";"107";"107";"Samarkand";"Town_Samarkand";"0";"3005";"-1";"0";"0";"xxx";"27498";"27754";"27755";"27756";"27500";"27244";"27243";"27242";"0";"0"
"27500";"108";"107";"Samarkand";"Town_Samarkand";"0";"3005";"-1";"0";"0";"xxx";"27499";"27755";"27756";"27757";"27501";"27245";"27244";"27243";"0";"0"
"27501";"109";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27500";"27756";"27757";"27758";"27502";"27246";"27245";"27244";"0";"0"
"27502";"110";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27501";"27757";"27758";"27759";"27503";"27247";"27246";"27245";"0";"0"
"27503";"111";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27502";"27758";"27759";"27760";"27504";"27248";"27247";"27246";"0";"0"
"27504";"112";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27503";"27759";"27760";"27761";"27505";"27249";"27248";"27247";"0";"0"
"27505";"113";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27504";"27760";"27761";"27762";"27506";"27250";"27249";"27248";"0";"0"
"27506";"114";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27505";"27761";"27762";"27763";"27507";"27251";"27250";"27249";"0";"0"
"27507";"115";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27506";"27762";"27763";"27764";"27508";"27252";"27251";"27250";"0";"0"
"27508";"116";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27507";"27763";"27764";"27765";"27509";"27253";"27252";"27251";"0";"0"
"27509";"117";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27508";"27764";"27765";"0";"27510";"27254";"27253";"27252";"0";"0"
"27510";"118";"107";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27509";"27765";"0";"0";"0";"27255";"27254";"27253";"0";"0"
"27612";"220";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"0";"0";"27868";"27869";"27613";"27357";"27356";"0";"0";"0"
"27613";"221";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27612";"27868";"27869";"27870";"27614";"27358";"27357";"27356";"0";"0"
"27614";"222";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27613";"27869";"27870";"27871";"27615";"27359";"27358";"27357";"0";"0"
"27615";"223";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27614";"27870";"27871";"27872";"27616";"27360";"27359";"27358";"0";"0"
"27616";"224";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27615";"27871";"27872";"27873";"27617";"27361";"27360";"27359";"0";"0"
"27617";"225";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27616";"27872";"27873";"27874";"27618";"27362";"27361";"27360";"0";"0"
"27618";"226";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27617";"27873";"27874";"27875";"27619";"27363";"27362";"27361";"0";"0"
"27619";"227";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27618";"27874";"27875";"27876";"27620";"27364";"27363";"27362";"0";"0"
"27620";"228";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27619";"27875";"27876";"27877";"27621";"27365";"27364";"27363";"0";"0"
"27621";"229";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27620";"27876";"27877";"27878";"27622";"27366";"27365";"27364";"0";"0"
"27622";"230";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27621";"27877";"27878";"27879";"27623";"27367";"27366";"27365";"0";"0"
"27623";"231";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27622";"27878";"27879";"27880";"27624";"27368";"27367";"27366";"0";"0"
"27624";"232";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27623";"27879";"27880";"27881";"27625";"27369";"27368";"27367";"0";"0"
"27625";"233";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27624";"27880";"27881";"27882";"27626";"27370";"27369";"27368";"0";"0"
"27626";"234";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27625";"27881";"27882";"27883";"27627";"27371";"27370";"27369";"0";"0"
"27627";"235";"107";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27626";"27882";"27883";"0";"0";"0";"27371";"27370";"0";"0"
"27629";"237";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"0";"0";"27885";"27886";"27630";"27374";"27373";"0";"0";"0"
"27630";"238";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27629";"27885";"27886";"27887";"27631";"27375";"27374";"27373";"0";"0"
"27631";"239";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27630";"27886";"27887";"27888";"27632";"27376";"27375";"27374";"0";"0"
"27632";"240";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27631";"27887";"27888";"27889";"27633";"27377";"27376";"27375";"0";"0"
"27633";"241";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27632";"27888";"27889";"27890";"27634";"27378";"27377";"27376";"0";"0"
"27634";"242";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27633";"27889";"27890";"27891";"27635";"27379";"27378";"27377";"0";"0"
"27635";"243";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27634";"27890";"27891";"27892";"27636";"27380";"27379";"27378";"0";"0"
"27636";"244";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27635";"27891";"27892";"27893";"27637";"27381";"27380";"27379";"0";"0"
"27637";"245";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27636";"27892";"27893";"27894";"27638";"27382";"27381";"27380";"0";"0"
"27638";"246";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27637";"27893";"27894";"27895";"27639";"27383";"27382";"27381";"0";"0"
"27639";"247";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27638";"27894";"27895";"27896";"27640";"27384";"27383";"27382";"0";"0"
"27640";"248";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27639";"27895";"27896";"27897";"27641";"27385";"27384";"27383";"0";"0"
"27641";"249";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27640";"27896";"27897";"27898";"27642";"27386";"27385";"27384";"0";"0"
"27642";"250";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27641";"27897";"27898";"27899";"27643";"27387";"27386";"27385";"0";"0"
"27643";"251";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27642";"27898";"27899";"27900";"27644";"27388";"27387";"27386";"0";"0"
"27644";"252";"107";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27643";"27899";"27900";"0";"0";"0";"27388";"27387";"0";"0"
"27716";"68";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"0";"0";"27972";"27973";"27717";"27461";"27460";"0";"0";"0"
"27717";"69";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27716";"27972";"27973";"27974";"27718";"27462";"27461";"27460";"0";"0"
"27718";"70";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27717";"27973";"27974";"27975";"27719";"27463";"27462";"27461";"0";"0"
"27719";"71";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27718";"27974";"27975";"27976";"27720";"27464";"27463";"27462";"0";"0"
"27720";"72";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27719";"27975";"27976";"27977";"27721";"27465";"27464";"27463";"0";"0"
"27721";"73";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27720";"27976";"27977";"27978";"27722";"27466";"27465";"27464";"0";"0"
"27722";"74";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27721";"27977";"27978";"27979";"27723";"27467";"27466";"27465";"0";"0"
"27723";"75";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27722";"27978";"27979";"27980";"27724";"27468";"27467";"27466";"0";"0"
"27724";"76";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27723";"27979";"27980";"27981";"27725";"27469";"27468";"27467";"0";"0"
"27725";"77";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27724";"27980";"27981";"27982";"27726";"27470";"27469";"27468";"0";"0"
"27726";"78";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27725";"27981";"27982";"27983";"27727";"27471";"27470";"27469";"0";"0"
"27727";"79";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27726";"27982";"27983";"27984";"27728";"27472";"27471";"27470";"0";"0"
"27728";"80";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27727";"27983";"27984";"27985";"27729";"27473";"27472";"27471";"0";"0"
"27729";"81";"108";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27728";"27984";"27985";"0";"0";"0";"27473";"27472";"0";"0"
"27753";"105";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"0";"0";"0";"0";"27754";"27498";"27497";"27496";"0";"0"
"27754";"106";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27753";"0";"0";"0";"27755";"27499";"27498";"27497";"0";"0"
"27755";"107";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27754";"0";"0";"0";"27756";"27500";"27499";"27498";"0";"0"
"27756";"108";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27755";"0";"0";"0";"27757";"27501";"27500";"27499";"0";"0"
"27757";"109";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27756";"0";"0";"0";"27758";"27502";"27501";"27500";"0";"0"
"27758";"110";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27757";"0";"0";"0";"27759";"27503";"27502";"27501";"0";"0"
"27759";"111";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27758";"0";"0";"0";"27760";"27504";"27503";"27502";"0";"0"
"27760";"112";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27759";"0";"0";"0";"27761";"27505";"27504";"27503";"0";"0"
"27761";"113";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27760";"0";"0";"0";"27762";"27506";"27505";"27504";"0";"0"
"27762";"114";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27761";"0";"0";"0";"27763";"27507";"27506";"27505";"0";"0"
"27763";"115";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27762";"0";"0";"0";"27764";"27508";"27507";"27506";"0";"0"
"27764";"116";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27763";"0";"0";"0";"27765";"27509";"27508";"27507";"0";"0"
"27765";"117";"108";"Samarkand";"Samarkand";"1";"3005";"-1";"0";"0";"xxx";"27764";"0";"0";"0";"0";"27510";"27509";"27508";"0";"0"
"27868";"220";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"0";"0";"28124";"28125";"27869";"27613";"27612";"0";"0";"0"
"27869";"221";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27868";"28124";"28125";"28126";"27870";"27614";"27613";"27612";"0";"0"
"27870";"222";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27869";"28125";"28126";"28127";"27871";"27615";"27614";"27613";"0";"0"
"27871";"223";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27870";"28126";"28127";"28128";"27872";"27616";"27615";"27614";"0";"0"
"27872";"224";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27871";"28127";"28128";"28129";"27873";"27617";"27616";"27615";"0";"0"
"27873";"225";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27872";"28128";"28129";"28130";"27874";"27618";"27617";"27616";"0";"0"
"27874";"226";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27873";"28129";"28130";"28131";"27875";"27619";"27618";"27617";"0";"0"
"27875";"227";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27874";"28130";"28131";"28132";"27876";"27620";"27619";"27618";"0";"0"
"27876";"228";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27875";"28131";"28132";"28133";"27877";"27621";"27620";"27619";"0";"0"
"27877";"229";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27876";"28132";"28133";"28134";"27878";"27622";"27621";"27620";"0";"0"
"27878";"230";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27877";"28133";"28134";"28135";"27879";"27623";"27622";"27621";"0";"0"
"27879";"231";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27878";"28134";"28135";"28136";"27880";"27624";"27623";"27622";"0";"0"
"27880";"232";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27879";"28135";"28136";"28137";"27881";"27625";"27624";"27623";"0";"0"
"27881";"233";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27880";"28136";"28137";"28138";"27882";"27626";"27625";"27624";"0";"0"
"27882";"234";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27881";"28137";"28138";"28139";"27883";"27627";"27626";"27625";"0";"0"
"27883";"235";"108";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"27882";"28138";"28139";"0";"0";"0";"27627";"27626";"0";"0"
"27885";"237";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"0";"0";"28141";"28142";"27886";"27630";"27629";"0";"0";"0"
"27886";"238";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27885";"28141";"28142";"28143";"27887";"27631";"27630";"27629";"0";"0"
"27887";"239";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27886";"28142";"28143";"28144";"27888";"27632";"27631";"27630";"0";"0"
"27888";"240";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27887";"28143";"28144";"28145";"27889";"27633";"27632";"27631";"0";"0"
"27889";"241";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27888";"28144";"28145";"28146";"27890";"27634";"27633";"27632";"0";"0"
"27890";"242";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27889";"28145";"28146";"28147";"27891";"27635";"27634";"27633";"0";"0"
"27891";"243";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27890";"28146";"28147";"28148";"27892";"27636";"27635";"27634";"0";"0"
"27892";"244";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27891";"28147";"28148";"28149";"27893";"27637";"27636";"27635";"0";"0"
"27893";"245";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27892";"28148";"28149";"28150";"27894";"27638";"27637";"27636";"0";"0"
"27894";"246";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27893";"28149";"28150";"28151";"27895";"27639";"27638";"27637";"0";"0"
"27895";"247";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27894";"28150";"28151";"28152";"27896";"27640";"27639";"27638";"0";"0"
"27896";"248";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27895";"28151";"28152";"28153";"27897";"27641";"27640";"27639";"0";"0"
"27897";"249";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27896";"28152";"28153";"28154";"27898";"27642";"27641";"27640";"0";"0"
"27898";"250";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27897";"28153";"28154";"28155";"27899";"27643";"27642";"27641";"0";"0"
"27899";"251";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27898";"28154";"28155";"28156";"27900";"27644";"27643";"27642";"0";"0"
"27900";"252";"108";"GOD_WRECK_IN";"??? ??";"1";"3001";"-1";"0";"0";"xxx";"27899";"28155";"28156";"0";"0";"0";"27644";"27643";"0";"0"
"27972";"68";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"0";"0";"28228";"28229";"27973";"27717";"27716";"0";"0";"0"
"27973";"69";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27972";"28228";"28229";"28230";"27974";"27718";"27717";"27716";"0";"0"
"27974";"70";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27973";"28229";"28230";"28231";"27975";"27719";"27718";"27717";"0";"0"
"27975";"71";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27974";"28230";"28231";"28232";"27976";"27720";"27719";"27718";"0";"0"
"27976";"72";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27975";"28231";"28232";"28233";"27977";"27721";"27720";"27719";"0";"0"
"27977";"73";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27976";"28232";"28233";"28234";"27978";"27722";"27721";"27720";"0";"0"
"27978";"74";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27977";"28233";"28234";"28235";"27979";"27723";"27722";"27721";"0";"0"
"27979";"75";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27978";"28234";"28235";"28236";"27980";"27724";"27723";"27722";"0";"0"
"27980";"76";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27979";"28235";"28236";"28237";"27981";"27725";"27724";"27723";"0";"0"
"27981";"77";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27980";"28236";"28237";"28238";"27982";"27726";"27725";"27724";"0";"0"
"27982";"78";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27981";"28237";"28238";"28239";"27983";"27727";"27726";"27725";"0";"0"
"27983";"79";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27982";"28238";"28239";"28240";"27984";"27728";"27727";"27726";"0";"0"
"27984";"80";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27983";"28239";"28240";"0";"27985";"27729";"27728";"27727";"0";"0"
"27985";"81";"109";"Eu";"Eu";"1";"3003";"-1";"0";"0";"xxx";"27984";"28240";"0";"0";"0";"0";"27729";"27728";"0";"0"
"28124";"220";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"0";"0";"28380";"28381";"28125";"27869";"27868";"0";"0";"0"
"28125";"221";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28124";"28380";"28381";"28382";"28126";"27870";"27869";"27868";"0";"0"
"28126";"222";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28125";"28381";"28382";"28383";"28127";"27871";"27870";"27869";"0";"0"
"28127";"223";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28126";"28382";"28383";"28384";"28128";"27872";"27871";"27870";"0";"0"
"28128";"224";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28127";"28383";"28384";"28385";"28129";"27873";"27872";"27871";"0";"0"
"28129";"225";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28128";"28384";"28385";"28386";"28130";"27874";"27873";"27872";"0";"0"
"28130";"226";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28129";"28385";"28386";"28387";"28131";"27875";"27874";"27873";"0";"0"
"28131";"227";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28130";"28386";"28387";"28388";"28132";"27876";"27875";"27874";"0";"0"
"28132";"228";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28131";"28387";"28388";"28389";"28133";"27877";"27876";"27875";"0";"0"
"28133";"229";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28132";"28388";"28389";"28390";"28134";"27878";"27877";"27876";"0";"0"
"28134";"230";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28133";"28389";"28390";"28391";"28135";"27879";"27878";"27877";"0";"0"
"28135";"231";"109";"GOD_WRECK_OUT";"??? ??";"1";"5001";"-1";"0";"0";"xxx";"28134";"28390";"28391";"28392";"28136";"27880";"27879";"27878";"0";"0"
